Year,Country,Population,Sugar,Female_BMI,Male_BMI,Av_BMI,GDP,Life_Expectency,Continent
1980,Somalia,6089707.0,,20.82326,20.92911,20.876185,,50.8,Africa
1981,Somalia,6251730.0,,20.8777,20.96415,20.920925,,50.8,Africa
1982,Somalia,6271538.0,,20.94207,20.99438,20.968225,,50.6,Africa
1983,Somalia,6199671.0,,20.99113,21.02672,21.008924999999998,,50.5,Africa
1984,Somalia,6113252.0,,21.04014,21.05783,21.048985000000002,,50.6,Africa
1985,Somalia,6068425.0,,21.08783,21.08966,21.088745,,50.3,Africa
1986,Somalia,6082723.0,,21.14824,21.1222,21.13522,,50.1,Africa
1987,Somalia,6138907.0,,21.2085,21.15619,21.182344999999998,,50.6,Africa
1988,Somalia,6217331.0,,21.28008,21.19051,21.235295,,47.8,Africa
1989,Somalia,6285456.0,,21.34584,21.23726,21.29155,,51.0,Africa
1990,Somalia,6321615.0,,21.41801,21.27975,21.34888,,50.7,Africa
1991,Somalia,6319531.0,,21.49066,21.31888,21.40477,,49.1,Africa
1992,Somalia,6294017.0,,21.54737,21.35827,21.452820000000003,,50.2,Africa
1993,Somalia,6269244.0,,21.61349,21.39259,21.50304,,51.5,Africa
1994,Somalia,6278911.0,,21.65734,21.42431,21.540824999999998,,51.0,Africa
1995,Somalia,6346440.0,,21.7105,21.44441,21.577455,,51.4,Africa
1996,Somalia,6480888.0,,21.77488,21.46899,21.621935,,51.3,Africa
1997,Somalia,6672781.0,,21.83881,21.49611,21.66746,,51.0,Africa
1998,Somalia,6904231.0,,21.9034,21.52228,21.71284,,51.7,Africa
1999,Somalia,7148406.0,,21.97147,21.54537,21.75842,,51.8,Africa
2000,Somalia,7385416.0,,22.0393,21.57201,21.805655,,52.1,Africa
2001,Somalia,7610053.0,,22.11053,21.5981,21.854315,,52.5,Africa
2002,Somalia,7827203.0,,22.18624,21.6351,21.910670000000003,,52.7,Africa
2003,Somalia,8039104.0,,22.26088,21.67554,21.96821,,53.1,Africa
2004,Somalia,8251054.0,,22.33732,21.71384,22.025579999999998,,53.4,Africa
1980,South Africa,29077143.0,109.59,26.96063,23.13811,25.04937,4010.0,59.9,Africa
1981,South Africa,29828874.0,109.59,27.01702,23.17439,25.095705,4500.0,60.1,Africa
1982,South Africa,30611206.0,106.85,27.07092,23.20612,25.13852,4650.0,60.4,Africa
1983,South Africa,31409913.0,104.11,27.11522,23.23626,25.17574,4630.0,60.7,Africa
1984,South Africa,32204952.0,106.85,27.16349,23.2704,25.216945,4920.0,61.3,Africa
1985,South Africa,32983013.0,109.59,27.20876,23.30367,25.256215,4860.0,61.9,Africa
1986,South Africa,33733547.0,106.85,27.24982,23.33707,25.293445,4840.0,62.3,Africa
1987,South Africa,34463077.0,104.11,27.30018,23.37885,25.339515,5000.0,62.9,Africa
1988,South Africa,35195598.0,104.11,27.34993,23.42474,25.387335,5280.0,63.6,Africa
1989,South Africa,35965131.0,101.37,27.40052,23.4743,25.43741,5480.0,64.1,Africa
1990,South Africa,36793490.0,98.63,27.45059,23.52675,25.48867,5540.0,64.4,Africa
1991,South Africa,37692367.0,95.89,27.49718,23.58051,25.538845000000002,5620.0,64.7,Africa
1992,South Africa,38646788.0,95.89,27.54223,23.63539,25.588810000000002,5520.0,64.5,Africa
1993,South Africa,39619539.0,93.15,27.59783,23.69439,25.64611,5610.0,65.0,Africa
1994,South Africa,40558495.0,93.15,27.6582,23.76762,25.71291,5800.0,64.6,Africa
1995,South Africa,41426810.0,90.41,27.7295,23.85642,25.79296,5980.0,64.3,Africa
1996,South Africa,42210216.0,90.41,27.80927,23.96304,25.886155000000002,6190.0,62.9,Africa
1997,South Africa,42921506.0,90.41,27.901,24.09036,25.99568,6330.0,61.0,Africa
1998,South Africa,43584030.0,90.41,28.00366,24.23022,26.11694,6290.0,59.4,Africa
1999,South Africa,44233730.0,90.41,28.11361,24.39328,26.253445,6370.0,57.6,Africa
2000,South Africa,44896856.0,87.67,28.23492,24.57778,26.40635,6620.0,55.4,Africa
2001,South Africa,45579161.0,87.67,28.36951,24.78496,26.577235,6760.0,54.3,Africa
2002,South Africa,46272223.0,87.67,28.50839,25.01756,26.762974999999997,7070.0,53.1,Africa
2003,South Africa,46971250.0,90.41,28.65359,25.27456,26.964075,7320.0,52.1,Africa
2004,South Africa,47667150.0,90.41,28.81107,25.55277,27.181919999999998,7840.0,51.4,Africa
1980,Spain,37704867.0,82.19,25.15307,25.34477,25.24892,6770.0,75.4,Europe
1981,Spain,37976189.0,82.19,25.17578,25.37087,25.273325,7300.0,75.6,Europe
1982,Spain,38212556.0,82.19,25.20167,25.39528,25.298475,7790.0,76.0,Europe
1983,Spain,38415495.0,76.71,25.21314,25.41502,25.314079999999997,8190.0,76.1,Europe
1984,Spain,38588238.0,68.49,25.22648,25.43313,25.329805,8620.0,76.3,Europe
1985,Spain,38734330.0,76.71,25.24841,25.46042,25.354415,9120.0,76.4,Europe
1986,Spain,38854360.0,71.23,25.26954,25.48971,25.379624999999997,9610.0,76.6,Europe
1987,Spain,38950965.0,73.97,25.30254,25.53439,25.418464999999998,10410.0,76.8,Europe
1988,Spain,39032625.0,73.97,25.34826,25.58617,25.467215,11280.0,76.9,Europe
1989,Spain,39110106.0,71.23,25.40593,25.65028,25.528105,12290.0,77.0,Europe
1990,Spain,39192055.0,73.97,25.47486,25.72032,25.59759,13220.0,77.1,Europe
1991,Spain,39287043.0,73.97,25.54166,25.79976,25.67071,14010.0,77.3,Europe
1992,Spain,39397403.0,76.71,25.60445,25.88464,25.744545000000002,14410.0,77.5,Europe
1993,Spain,39518427.0,76.71,25.65715,25.96412,25.810635,14590.0,77.7,Europe
1994,Spain,39641740.0,76.71,25.70743,26.04306,25.875245,15010.0,77.9,Europe
1995,Spain,39764267.0,82.19,25.7507,26.12167,25.936185000000002,15910.0,78.2,Europe
1996,Spain,39878881.0,87.67,25.79656,26.20999,26.003275000000002,16560.0,78.4,Europe
1997,Spain,39996221.0,84.93,25.83956,26.3022,26.07088,17550.0,78.7,Europe
1998,Spain,40151723.0,79.45,25.88586,26.39609,26.140975,18710.0,78.9,Europe
1999,Spain,40392585.0,87.67,25.93149,26.5,26.215745,19640.0,79.1,Europe
2000,Spain,40749800.0,87.67,25.97859,26.60724,26.292915,21140.0,79.4,Europe
2001,Spain,41230518.0,93.15,26.02471,26.71782,26.371265,22210.0,79.7,Europe
2002,Spain,41815486.0,93.15,26.07576,26.835,26.455379999999998,23700.0,79.8,Europe
2003,Spain,42475265.0,93.15,26.12201,26.95143,26.53672,24470.0,80.0,Europe
2004,Spain,43167276.0,93.15,26.17108,27.06646,26.618769999999998,25610.0,80.2,Europe
1980,Sri Lanka,15036562.0,46.58,20.91804,20.38152,20.64978,750.0,68.9,Asia
1981,Sri Lanka,15274137.0,43.84,21.00501,20.44378,20.724395,850.0,69.5,Asia
1982,Sri Lanka,15503320.0,41.1,21.09847,20.49434,20.796405,930.0,69.7,Asia
1983,Sri Lanka,15727670.0,49.32,21.20235,20.54698,20.874665,980.0,69.8,Asia
1984,Sri Lanka,15952350.0,52.06,21.29937,20.59544,20.947405,1030.0,69.8,Asia
1985,Sri Lanka,16180776.0,65.75,21.39768,20.63366,21.01567,1130.0,70.3,Asia
1986,Sri Lanka,16413729.0,65.75,21.49121,20.67478,21.082994999999997,1180.0,70.8,Asia
1987,Sri Lanka,16648992.0,60.27,21.56249,20.70746,21.134975,1220.0,70.8,Asia
1988,Sri Lanka,16883250.0,54.8,21.63945,20.73936,21.189405,1280.0,71.1,Asia
1989,Sri Lanka,17111785.0,63.01,21.70999,20.77225,21.241120000000002,1330.0,71.7,Asia
1990,Sri Lanka,17330817.0,52.06,21.77705,20.80921,21.293129999999998,1450.0,71.6,Asia
1991,Sri Lanka,17540762.0,68.49,21.84815,20.85393,21.351039999999998,1550.0,71.6,Asia
1992,Sri Lanka,17741793.0,68.49,21.9181,20.90149,21.409795,1650.0,72.2,Asia
1993,Sri Lanka,17929772.0,52.06,21.9807,20.95994,21.47032,1780.0,72.9,Asia
1994,Sri Lanka,18099591.0,71.23,22.06616,21.02658,21.54637,1880.0,73.0,Asia
1995,Sri Lanka,18248435.0,52.06,22.14293,21.0932,21.618065,1990.0,72.2,Asia
1996,Sri Lanka,18373530.0,65.75,22.22727,21.1642,21.695735,2080.0,72.1,Asia
1997,Sri Lanka,18478024.0,76.71,22.31319,21.23943,21.77631,2230.0,72.1,Asia
1998,Sri Lanka,18572347.0,84.93,22.40078,21.3152,21.85799,2330.0,72.2,Asia
1999,Sri Lanka,18670843.0,73.97,22.49356,21.38576,21.93966,2420.0,72.7,Asia
2000,Sri Lanka,18783745.0,84.93,22.5844,21.45652,22.02046,2610.0,72.8,Asia
2001,Sri Lanka,18914866.0,84.93,22.65572,21.51639,22.086055,2680.0,73.3,Asia
2002,Sri Lanka,19061066.0,84.93,22.71949,21.56997,22.144730000000003,2820.0,73.5,Asia
2003,Sri Lanka,19217032.0,84.93,22.78669,21.62526,22.205975000000002,3030.0,74.1,Asia
2004,Sri Lanka,19374281.0,84.93,22.84211,21.68151,22.26181,3240.0,69.6,Asia
1980,Sudan,14418063.0,57.53,20.84045,20.71915,20.7798,500.0,54.9,Africa
1981,Sudan,14935471.0,52.06,20.9004,20.75761,20.829005000000002,560.0,55.5,Africa
1982,Sudan,15470415.0,57.53,20.95829,20.79627,20.87728,620.0,55.7,Africa
1983,Sudan,16015120.0,57.53,21.01455,20.82779,20.92117,630.0,49.8,Africa
1984,Sudan,16559205.0,54.8,21.04655,20.8473,20.946925,590.0,50.2,Africa
1985,Sudan,17097619.0,54.8,21.08524,20.86213,20.973685,560.0,50.5,Africa
1986,Sudan,17618852.0,57.53,21.13442,20.8824,21.008409999999998,590.0,56.6,Africa
1987,Sudan,18130501.0,57.53,21.19168,20.90864,21.050159999999998,670.0,56.9,Africa
1988,Sudan,18669146.0,54.8,21.25801,20.93535,21.09668,680.0,57.5,Africa
1989,Sudan,19284633.0,52.06,21.32417,20.96653,21.14535,740.0,58.0,Africa
1990,Sudan,20008804.0,49.32,21.38209,20.99367,21.18788,680.0,58.6,Africa
1991,Sudan,20861117.0,46.58,21.45769,21.03162,21.244655,690.0,59.1,Africa
1992,Sudan,21820588.0,41.1,21.53718,21.07525,21.306215,750.0,59.3,Africa
1993,Sudan,22829227.0,41.1,21.62991,21.12529,21.3776,800.0,59.8,Africa
1994,Sudan,23805536.0,41.1,21.72514,21.17918,21.45216,830.0,60.1,Africa
1995,Sudan,24691970.0,38.36,21.8208,21.23783,21.529314999999997,880.0,60.4,Africa
1996,Sudan,25466387.0,38.36,21.91783,21.29703,21.60743,950.0,60.7,Africa
1997,Sudan,26149124.0,32.88,22.02092,21.36275,21.691834999999998,1060.0,61.1,Africa
1998,Sudan,26777059.0,38.36,22.12211,21.43225,21.77718,1090.0,61.5,Africa
1999,Sudan,27406808.0,38.36,22.21242,21.49895,21.855685,1100.0,61.9,Africa
2000,Sudan,28079664.0,46.58,22.30354,21.57897,21.941255,1130.0,62.6,Africa
2001,Sudan,28805142.0,49.32,22.4023,21.66078,22.03154,1220.0,63.2,Africa
2002,Sudan,29569978.0,54.8,22.50693,21.75247,22.1297,1260.0,63.7,Africa
2003,Sudan,30365586.0,57.53,22.60498,21.84463,22.224805,1360.0,63.8,Africa
2004,Sudan,31176209.0,57.53,22.7034,21.9434,22.3234,1390.0,64.1,Africa
1980,Suriname,362777.0,126.03,24.66849,23.29584,23.982165,3110.0,66.1,South America
1981,Suriname,363309.0,90.41,24.78635,23.36229,24.07432,3520.0,66.6,South America
1982,Suriname,363993.0,95.89,24.88496,23.42391,24.154435,3630.0,67.1,South America
1983,Suriname,365242.0,104.11,24.98638,23.48051,24.233445,3570.0,67.7,South America
1984,Suriname,367611.0,95.89,25.08308,23.52685,24.304965,3480.0,68.3,South America
1985,Suriname,371469.0,95.89,25.18218,23.57228,24.377229999999997,3430.0,68.8,South America
1986,Suriname,376973.0,93.15,25.24579,23.61061,24.4282,3480.0,68.9,South America
1987,Suriname,383916.0,82.19,25.2992,23.64374,24.47147,3050.0,69.2,South America
1988,Suriname,391851.0,87.67,25.37544,23.68688,24.53116,3340.0,69.3,South America
1989,Suriname,400133.0,98.63,25.45778,23.73931,24.598545,3770.0,68.7,South America
1990,Suriname,408276.0,98.63,25.54146,23.79644,24.668950000000002,3760.0,70.1,South America
1991,Suriname,416068.0,101.37,25.6441,23.87112,24.75761,3920.0,70.3,South America
1992,Suriname,423572.0,104.11,25.7436,23.94219,24.842895,3970.0,70.1,South America
1993,Suriname,430901.0,101.37,25.83202,24.01218,24.9221,,69.9,South America
1994,Suriname,438280.0,106.85,25.91479,24.07298,24.993885,3880.0,70.0,South America
1995,Suriname,445830.0,115.07,26.01486,24.13357,25.074215,4000.0,70.3,South America
1996,Suriname,453653.0,142.47,26.1414,24.20795,25.174675,4110.0,70.4,South America
1997,Suriname,461569.0,139.73,26.27687,24.30276,25.289814999999997,4300.0,70.4,South America
1998,Suriname,469108.0,145.21,26.41249,24.40073,25.40661,5140.0,70.2,South America
1999,Suriname,475637.0,131.51,26.54311,24.50072,25.521915,3600.0,69.9,South America
2000,Suriname,480751.0,136.99,26.66373,24.58296,25.623345,4400.0,69.7,South America
2001,Suriname,484210.0,136.99,26.78852,24.67839,25.733455,4160.0,69.4,South America
2002,Suriname,486271.0,145.21,26.92424,24.77476,25.8495,4670.0,69.3,South America
2003,Suriname,487641.0,150.69,27.06507,24.88042,25.972745,5010.0,69.3,South America
2004,Suriname,489312.0,150.69,27.20559,25.00262,26.104105,5500.0,69.3,South America
1980,Swaziland,603373.0,115.07,25.9118,21.41393,23.662865,,57.7,Africa
1981,Swaziland,621314.0,131.51,25.9984,21.4468,23.7226,,58.2,Africa
1982,Swaziland,639333.0,147.95,26.08508,21.47732,23.7812,,58.7,Africa
1983,Swaziland,658496.0,142.47,26.15878,21.49897,23.828875,,57.9,Africa
1984,Swaziland,680253.0,139.73,26.23323,21.52619,23.87971,,59.5,Africa
1985,Swaziland,705492.0,139.73,26.29626,21.55783,23.927045,,60.1,Africa
1986,Swaziland,734790.0,142.47,26.36604,21.5929,23.97947,,60.6,Africa
1987,Swaziland,767417.0,136.99,26.44345,21.63469,24.03907,,61.1,Africa
1988,Swaziland,801350.0,134.25,26.52143,21.68481,24.103119999999997,,61.5,Africa
1989,Swaziland,833787.0,131.51,26.60323,21.74249,24.17286,,61.9,Africa
1990,Swaziland,862728.0,142.47,26.69716,21.79222,24.24469,2960.0,62.2,Africa
1991,Swaziland,887248.0,142.47,26.77762,21.83435,24.305985,3050.0,62.3,Africa
1992,Swaziland,907947.0,139.73,26.85623,21.87637,24.366300000000003,3160.0,62.3,Africa
1993,Swaziland,926224.0,136.99,26.92039,21.91338,24.416885,3170.0,62.3,Africa
1994,Swaziland,944223.0,139.73,26.98932,21.94854,24.46893,3100.0,61.3,Africa
1995,Swaziland,963428.0,128.77,27.05167,21.98135,24.51651,3450.0,59.4,Africa
1996,Swaziland,984506.0,128.77,27.12833,22.02255,24.57544,3690.0,57.0,Africa
1997,Swaziland,1006760.0,112.33,27.20886,22.07354,24.6412,3790.0,55.0,Africa
1998,Swaziland,1028694.0,120.55,27.29209,22.13207,24.71208,3770.0,52.4,Africa
1999,Swaziland,1048151.0,147.95,27.39408,22.20111,24.797595,4020.0,50.0,Africa
2000,Swaziland,1063715.0,139.73,27.49829,22.28343,24.89086,4030.0,47.5,Africa
2001,Swaziland,1074765.0,139.73,27.61466,22.37484,24.99475,4390.0,45.5,Africa
2002,Swaziland,1082195.0,128.77,27.73696,22.48246,25.10971,4220.0,44.2,Africa
2003,Swaziland,1087949.0,136.99,27.8675,22.58925,25.228375,4290.0,43.3,Africa
2004,Swaziland,1094775.0,136.99,27.98975,22.70309,25.346420000000002,4640.0,42.6,Africa
1980,Sweden,8310915.0,120.55,24.38976,24.71797,24.553865000000002,10660.0,75.9,Europe
1981,Sweden,8319810.0,120.55,24.40887,24.75768,24.583275,11560.0,76.2,Europe
1982,Sweden,8323466.0,120.55,24.42859,24.79446,24.611525,12250.0,76.4,Europe
1983,Sweden,8326196.0,126.03,24.44646,24.82977,24.638115,12930.0,76.7,Europe
1984,Sweden,8333904.0,126.03,24.47282,24.86689,24.669855,13980.0,76.9,Europe
1985,Sweden,8350814.0,123.29,24.49549,24.90539,24.70044,14700.0,76.9,Europe
1986,Sweden,8377863.0,117.81,24.51715,24.94952,24.733335,15510.0,77.0,Europe
1987,Sweden,8413658.0,115.07,24.54024,24.9971,24.76867,16520.0,77.1,Europe
1988,Sweden,8457108.0,117.81,24.56862,25.05041,24.809514999999998,17440.0,77.2,Europe
1989,Sweden,8506236.0,117.81,24.60073,25.10748,24.854104999999997,18450.0,77.5,Europe
1990,Sweden,8559107.0,117.81,24.6317,25.16444,24.898069999999997,19090.0,77.6,Europe
1991,Sweden,8616535.0,117.81,24.6609,25.21542,24.938160000000003,19270.0,77.8,Europe
1992,Sweden,8677787.0,120.55,24.6937,25.26597,24.979835,19130.0,78.1,Europe
1993,Sweden,8737500.0,123.29,24.72727,25.31753,25.0224,18890.0,78.3,Europe
1994,Sweden,8788696.0,134.25,24.7592,25.37889,25.069045,20230.0,78.5,Europe
1995,Sweden,8826720.0,115.07,24.78171,25.43743,25.109569999999998,21370.0,78.8,Europe
1996,Sweden,8849420.0,120.55,24.80505,25.49521,25.15013,22170.0,79.1,Europe
1997,Sweden,8859106.0,117.81,24.84215,25.56026,25.201205,23000.0,79.3,Europe
1998,Sweden,8861204.0,126.03,24.8763,25.62147,25.248885,24070.0,79.4,Europe
1999,Sweden,8863595.0,126.03,24.91203,25.68738,25.299705000000003,25740.0,79.5,Europe
2000,Sweden,8872284.0,128.77,24.94577,25.75589,25.350830000000002,27720.0,79.7,Europe
2001,Sweden,8888675.0,120.55,24.97519,25.82526,25.400225,28020.0,79.8,Europe
2002,Sweden,8911899.0,115.07,24.99897,25.89779,25.44838,29160.0,80.0,Europe
2003,Sweden,8942926.0,128.77,25.01686,25.97058,25.493720000000003,30790.0,80.1,Europe
2004,Sweden,8982282.0,128.77,25.04021,26.04705,25.54363,32490.0,80.2,Europe
1980,Switzerland,6303608.0,126.03,23.73855,25.15845,24.4485,14550.0,75.6,Europe
1981,Switzerland,6315799.0,131.51,23.75266,25.17901,24.465835,16220.0,75.8,Europe
1982,Switzerland,6341369.0,120.55,23.75362,25.20452,24.47907,16740.0,76.0,Europe
1983,Switzerland,6376791.0,136.99,23.75985,25.2227,24.491275,17510.0,76.3,Europe
1984,Switzerland,6416275.0,128.77,23.77108,25.246,24.50854,18770.0,76.6,Europe
1985,Switzerland,6455680.0,126.03,23.78567,25.26813,24.526899999999998,19920.0,76.9,Europe
1986,Switzerland,6493442.0,131.51,23.8094,25.29805,24.553725,20410.0,77.1,Europe
1987,Switzerland,6531160.0,128.77,23.82917,25.32245,24.57581,21090.0,77.3,Europe
1988,Switzerland,6571461.0,139.73,23.85813,25.35413,24.60613,22540.0,77.3,Europe
1989,Switzerland,6618268.0,131.51,23.88731,25.38598,24.636645,24060.0,77.4,Europe
1990,Switzerland,6673920.0,134.25,23.92454,25.42673,24.675635,25390.0,77.4,Europe
1991,Switzerland,6739995.0,117.81,23.94671,25.46021,24.70346,25740.0,77.6,Europe
1992,Switzerland,6814186.0,128.77,23.97182,25.50033,24.736075,26020.0,77.9,Europe
1993,Switzerland,6890300.0,134.25,23.98785,25.54019,24.764020000000002,26420.0,78.2,Europe
1994,Switzerland,6959860.0,120.55,24.00391,25.57968,24.791795,26850.0,78.4,Europe
1995,Switzerland,7017042.0,128.77,24.00887,25.61801,24.81344,27560.0,78.5,Europe
1996,Switzerland,7059633.0,150.69,24.01678,25.66158,24.83918,28350.0,78.9,Europe
1997,Switzerland,7090176.0,147.95,24.02124,25.69975,24.860495,30040.0,79.2,Europe
1998,Switzerland,7113505.0,134.25,24.02492,25.73992,24.882420000000003,31220.0,79.4,Europe
1999,Switzerland,7136813.0,136.99,24.02517,25.77055,24.89786,32060.0,79.7,Europe
2000,Switzerland,7165581.0,153.43,24.03658,25.80709,24.921835,34070.0,79.9,Europe
2001,Switzerland,7200945.0,156.16,24.04071,25.85,24.945355,33830.0,80.1,Europe
2002,Switzerland,7242034.0,161.64,24.04547,25.89402,24.969745000000003,34740.0,80.3,Europe
2003,Switzerland,7289901.0,164.38,24.04917,25.9385,24.993835,36100.0,80.5,Europe
2004,Switzerland,7345299.0,164.38,24.05138,25.98248,25.016930000000002,37310.0,80.9,Europe
1980,Syria,8956156.0,95.89,25.77988,24.34752,25.063699999999997,1640.0,68.9,Asia
1981,Syria,9277263.0,98.63,25.96604,24.47281,25.219425,1890.0,69.2,Asia
1982,Syria,9613517.0,106.85,26.13451,24.59099,25.36275,1970.0,65.9,Asia
1983,Syria,9960833.0,104.11,26.27667,24.69695,25.48681,2000.0,69.7,Asia
1984,Syria,10313485.0,106.85,26.38083,24.78259,25.58171,1930.0,70.0,Asia
1985,Syria,10667245.0,101.37,26.48084,24.86739,25.674115,2040.0,70.1,Asia
1986,Syria,11020718.0,95.89,26.55678,24.93725,25.747014999999998,1920.0,70.3,Asia
1987,Syria,11374772.0,93.15,26.61871,24.99488,25.806795,1890.0,70.4,Asia
1988,Syria,11730217.0,87.67,26.69086,25.06755,25.879205,2140.0,70.6,Asia
1989,Syria,12088714.0,84.93,26.7316,25.11164,25.92162,1900.0,70.8,Asia
1990,Syria,12451539.0,93.15,26.78426,25.16734,25.9758,2080.0,71.0,Asia
1991,Syria,12817578.0,98.63,26.85147,25.23955,26.04551,2250.0,71.2,Asia
1992,Syria,13186187.0,98.63,26.94272,25.32346,26.133090000000003,2540.0,71.6,Asia
1993,Syria,13559642.0,98.63,27.04667,25.41595,26.23131,2660.0,71.8,Asia
1994,Syria,13941025.0,101.37,27.15892,25.52016,26.33954,2970.0,71.9,Asia
1995,Syria,14331962.0,104.11,27.28469,25.62992,26.457304999999998,3130.0,72.1,Asia
1996,Syria,14736209.0,104.11,27.42348,25.75749,26.590485,3190.0,72.3,Asia
1997,Syria,15151962.0,104.11,27.55998,25.87469,26.717335,3080.0,72.5,Asia
1998,Syria,15568797.0,104.11,27.70366,25.99952,26.85159,3300.0,72.7,Asia
1999,Syria,15972430.0,109.59,27.84517,26.11749,26.98133,3130.0,73.0,Asia
2000,Syria,16354050.0,112.33,27.97629,26.23028,27.103285,3180.0,73.3,Asia
2001,Syria,16694414.0,109.59,28.09912,26.32429,27.211705000000002,3350.0,73.7,Asia
2002,Syria,16997521.0,112.33,28.23422,26.41778,27.326,3480.0,74.0,Asia
2003,Syria,17304339.0,117.81,28.36123,26.50727,27.43425,3480.0,74.3,Asia
2004,Syria,17671913.0,117.81,28.4818,26.5923,27.53705,3750.0,74.6,Asia
1980,Tajikistan,3917642.0,,24.24057,24.19187,24.21622,,61.7,Asia
1981,Tajikistan,4030104.0,,24.27096,24.21477,24.242865000000002,,62.3,Asia
1982,Tajikistan,4146923.0,,24.29151,24.23035,24.260930000000002,,62.6,Asia
1983,Tajikistan,4269775.0,,24.32277,24.25412,24.288445,,63.0,Asia
1984,Tajikistan,4400743.0,,24.34917,24.27539,24.31228,,63.4,Asia
1985,Tajikistan,4540688.0,,24.36807,24.29276,24.330415000000002,1960.0,63.8,Asia
1986,Tajikistan,4690913.0,,24.39046,24.31117,24.350815,2010.0,64.1,Asia
1987,Tajikistan,4849253.0,,24.39944,24.31859,24.359015,1970.0,64.3,Asia
1988,Tajikistan,5008827.0,,24.40989,24.32583,24.36786,2260.0,64.5,Asia
1989,Tajikistan,5160375.0,,24.40344,24.31905,24.361245,2130.0,64.8,Asia
1990,Tajikistan,5297286.0,,24.37914,24.30014,24.33964,2140.0,64.9,Asia
1991,Tajikistan,5417554.0,,24.33134,24.26272,24.29703,2010.0,65.0,Asia
1992,Tajikistan,5523207.0,30.14,24.2295,24.18024,24.20487,1430.0,62.4,Asia
1993,Tajikistan,5616797.0,27.4,24.11851,24.08605,24.10228,1190.0,64.1,Asia
1994,Tajikistan,5702611.0,30.14,23.97149,23.96471,23.9681,930.0,63.9,Asia
1995,Tajikistan,5784330.0,35.62,23.83165,23.84028,23.835965,810.0,63.9,Asia
1996,Tajikistan,5862224.0,38.36,23.67826,23.70978,23.694020000000002,650.0,63.0,Asia
1997,Tajikistan,5936780.0,41.1,23.55934,23.59187,23.575605,700.0,64.3,Asia
1998,Tajikistan,6012308.0,41.1,23.46529,23.48205,23.47367,740.0,64.4,Asia
1999,Tajikistan,6094126.0,41.1,23.40458,23.39624,23.40041,760.0,64.9,Asia
2000,Tajikistan,6186152.0,41.1,23.36578,23.34496,23.35537,820.0,65.2,Asia
2001,Tajikistan,6290413.0,38.36,23.35756,23.32384,23.3407,910.0,65.5,Asia
2002,Tajikistan,6406518.0,43.84,23.38196,23.33256,23.35726,1010.0,65.9,Asia
2003,Tajikistan,6532871.0,41.1,23.43648,23.36877,23.402625,1110.0,66.3,Asia
2004,Tajikistan,6666628.0,41.1,23.51383,23.42971,23.47177,1280.0,66.8,Asia
1980,Tanzania,18684893.0,16.44,20.91322,21.27393,21.093575,,55.8,Africa
1981,Tanzania,19279543.0,16.44,20.99731,21.30234,21.149825,,56.0,Africa
1982,Tanzania,19894677.0,16.44,21.07677,21.33163,21.2042,,56.0,Africa
1983,Tanzania,20528465.0,16.44,21.13565,21.36444,21.250045,,56.3,Africa
1984,Tanzania,21178079.0,16.44,21.1956,21.39463,21.295115,,56.3,Africa
1985,Tanzania,21842087.0,16.44,21.2553,21.41743,21.336365,,56.4,Africa
1986,Tanzania,22516809.0,16.44,21.32929,21.43652,21.382905,,56.3,Africa
1987,Tanzania,23204186.0,10.96,21.40498,21.45773,21.431355,,56.0,Africa
1988,Tanzania,23914852.0,10.96,21.48352,21.48072,21.482120000000002,530.0,55.7,Africa
1989,Tanzania,24663284.0,10.96,21.56017,21.50454,21.532355,550.0,55.3,Africa
1990,Tanzania,25458208.0,10.96,21.64124,21.53365,21.587445000000002,590.0,54.9,Africa
1991,Tanzania,26307482.0,16.44,21.71804,21.56672,21.64238,610.0,54.6,Africa
1992,Tanzania,27203865.0,16.44,21.78942,21.59534,21.69238,600.0,54.0,Africa
1993,Tanzania,28122799.0,13.7,21.85769,21.61958,21.738635000000002,610.0,53.7,Africa
1994,Tanzania,29030288.0,13.7,21.92299,21.64031,21.78165,610.0,53.2,Africa
1995,Tanzania,29903329.0,16.44,21.98833,21.65659,21.82246,630.0,52.9,Africa
1996,Tanzania,30733937.0,19.18,22.05213,21.67487,21.8635,670.0,52.7,Africa
1997,Tanzania,31533781.0,19.18,22.12842,21.71586,21.92214,680.0,52.5,Africa
1998,Tanzania,32323953.0,16.44,22.2097,21.75849,21.984095,700.0,52.5,Africa
1999,Tanzania,33135281.0,19.18,22.28668,21.80313,22.044905,730.0,52.5,Africa
2000,Tanzania,33991590.0,19.18,22.35494,21.8471,22.10102,760.0,52.9,Africa
2001,Tanzania,34899062.0,19.18,22.43833,21.89837,22.16835,800.0,53.4,Africa
2002,Tanzania,35855480.0,19.18,22.5268,21.96421,22.245505,860.0,53.8,Africa
2003,Tanzania,36866228.0,19.18,22.60355,22.03282,22.318185,910.0,54.3,Africa
2004,Tanzania,37935334.0,19.18,22.69582,22.11099,22.403405,990.0,54.8,Africa
1980,Thailand,47385325.0,30.14,21.47796,20.26858,20.873269999999998,1050.0,66.4,Asia
1981,Thailand,48336894.0,35.62,21.58552,20.36836,20.97694,1180.0,66.6,Asia
1982,Thailand,49265597.0,35.62,21.69555,20.462,21.078775,1300.0,66.8,Asia
1983,Thailand,50183106.0,35.62,21.80696,20.55553,21.181245,1410.0,67.3,Asia
1984,Thailand,51105438.0,38.36,21.90757,20.65286,21.280215,1510.0,68.0,Asia
